File,ID,Member_Name,Member_Type,Entity,Member_ID,Modules,Module_List,Module,Duplicated
lib/intl/plural.c,143,yyvs,var,lib/intl/plural.c,1185,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yylval,var,lib/intl/plural.c,1162,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yystacksize,var,lib/intl/plural.c,1177,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yyptr,var,lib/intl/plural.c,1168,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yyss1,var,lib/intl/plural.c,1174,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yysize,var,lib/intl/plural.c,1172,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yyn,var,lib/intl/plural.c,1164,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yypact,var,lib/intl/plural.c,1166,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yytoken,var,lib/intl/plural.c,1181,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yycheck,var,lib/intl/plural.c,1156,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yytable,var,lib/intl/plural.c,1180,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yydefact,var,lib/intl/plural.c,1157,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yylen,var,lib/intl/plural.c,1161,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yyr2,var,lib/intl/plural.c,1170,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yyval,var,lib/intl/plural.c,1183,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,arg,var,lib/intl/plural.c,1144,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yyr1,var,lib/intl/plural.c,1169,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yypgoto,var,lib/intl/plural.c,1167,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yydefgoto,var,lib/intl/plural.c,1158,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,YYPOPSTACK,var,lib/intl/plural.c,1141,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yystos,var,lib/intl/plural.c,1179,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yyresult,var,lib/intl/plural.c,1171,['libintl'],['libintl'],libintl,FALSE
lib/intl/plural.c,143,yytokentype,type,lib/intl/plural.c,1139,['libintl'],['libintl'],libintl,FALSE
flags.h,81,reset_shell_flags,functionproto,flags.h,627,['general'],['general'],general,FALSE
flags.c,80,reset_shell_flags,functionimpl,flags.c,593,['general'],['general'],general,FALSE
builtins/mkbuiltins.c,31,mkbuiltins,file,builtins/mkbuiltins.c,137,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
lib/readline/nls.c,187,_rl_get_locale_var,functionproto,lib/readline/nls.c,1779,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/nls.c,187,normalize_codeset,functionproto,lib/readline/nls.c,1780,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/nls.c,187,lspec,var,lib/readline/nls.c,1783,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/nls.c,187,t,var,lib/readline/nls.c,1784,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/nls.c,187,i,var,lib/readline/nls.c,1781,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/nls.c,187,legal_lang_values,var,lib/readline/nls.c,1782,['libreadline'],['libreadline'],libreadline,FALSE
lib/sh/strerror.c,259,strerror,file,lib/sh/strerror.c,2410,['libsh'],['libsh'],libsh,FALSE
lib/sh/spell.c,255,spdist,functionproto,lib/sh/spell.c,2406,['libsh'],['libsh'],libsh,FALSE
lib/sh/spell.c,255,cur,var,lib/sh/spell.c,2407,['libsh'],['libsh'],libsh,FALSE
builtins/mkbuiltins.c,31,,type,builtins/mkbuiltins.c,146,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,array_create,functionproto,builtins/mkbuiltins.c,139,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,ARRAY,alias,builtins/mkbuiltins.c,135,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,copy_string_array,functionproto,builtins/mkbuiltins.c,140,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,find_directive,functionproto,builtins/mkbuiltins.c,142,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,HANDLER_ENTRY,alias,builtins/mkbuiltins.c,136,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,builtin_handler,var,builtins/mkbuiltins.c,149,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,docname_handler,var,builtins/mkbuiltins.c,156,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,function_handler,var,builtins/mkbuiltins.c,160,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,short_doc_handler,var,builtins/mkbuiltins.c,165,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,comment_handler,var,builtins/mkbuiltins.c,152,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,depends_on_handler,var,builtins/mkbuiltins.c,154,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,produces_handler,var,builtins/mkbuiltins.c,163,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,end_handler,var,builtins/mkbuiltins.c,157,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,for_whom,var,builtins/mkbuiltins.c,159,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,defs,var,builtins/mkbuiltins.c,153,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,string,var,builtins/mkbuiltins.c,166,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,directive,var,builtins/mkbuiltins.c,155,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,self,var,builtins/mkbuiltins.c,164,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,arg,var,builtins/mkbuiltins.c,147,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,pointer,var,builtins/mkbuiltins.c,162,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,bytes,var,builtins/mkbuiltins.c,151,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,builtin,var,builtins/mkbuiltins.c,148,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,builtins,var,builtins/mkbuiltins.c,150,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,name,var,builtins/mkbuiltins.c,161,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,extract_info,functionproto,builtins/mkbuiltins.c,141,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,filename,var,builtins/mkbuiltins.c,158,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,free_builtin,functionproto,builtins/mkbuiltins.c,143,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,free_defs,functionproto,builtins/mkbuiltins.c,144,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,must_be_building,functionproto,builtins/mkbuiltins.c,145,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/mkbuiltins.c,31,add_documentation,functionproto,builtins/mkbuiltins.c,138,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
lib/sh/timeval.c,275,timeval,file,lib/sh/timeval.c,2512,['libsh'],['libsh'],libsh,FALSE
lib/readline/readline.h,194,_funmap,type,lib/readline/readline.h,1869,['libreadline'],['libreadline'],libreadline,FALSE
quit.h,312,quit,file,quit.h,2834,['general'],['general'],general,FALSE
execute_cmd.c,74,close,functionproto,execute_cmd.c,415,['general'],['general'],general,FALSE
execute_cmd.c,74,command,var,execute_cmd.c,424,['general'],['general'],general,FALSE
execute_cmd.c,74,asynchronous,var,execute_cmd.c,421,['general'],['general'],general,FALSE
execute_cmd.c,74,pipe_in,var,execute_cmd.c,437,['general'],['general'],general,FALSE
execute_cmd.c,74,pipe_out,var,execute_cmd.c,438,['general'],['general'],general,FALSE
execute_cmd.c,74,fds_to_close,var,execute_cmd.c,432,['general'],['general'],general,FALSE
execute_cmd.c,74,while_command,var,execute_cmd.c,448,['general'],['general'],general,FALSE
execute_cmd.c,74,type,var,execute_cmd.c,446,['general'],['general'],general,FALSE
execute_cmd.c,74,redirects,var,execute_cmd.c,439,['general'],['general'],general,FALSE
execute_cmd.c,74,async,var,execute_cmd.c,420,['general'],['general'],general,FALSE
execute_cmd.c,74,simple_command,var,execute_cmd.c,444,['general'],['general'],general,FALSE
execute_cmd.c,74,builtin,var,execute_cmd.c,422,['general'],['general'],general,FALSE
execute_cmd.c,74,words,var,execute_cmd.c,449,['general'],['general'],general,FALSE
execute_cmd.c,74,flags,var,execute_cmd.c,433,['general'],['general'],general,FALSE
execute_cmd.c,74,subshell,var,execute_cmd.c,445,['general'],['general'],general,FALSE
execute_cmd.c,74,var,var,execute_cmd.c,447,['general'],['general'],general,FALSE
execute_cmd.c,74,command_line,var,execute_cmd.c,425,['general'],['general'],general,FALSE
execute_cmd.c,74,cmdflags,var,execute_cmd.c,423,['general'],['general'],general,FALSE
execute_cmd.c,74,sample,var,execute_cmd.c,441,['general'],['general'],general,FALSE
execute_cmd.c,74,sample_len,var,execute_cmd.c,442,['general'],['general'],general,FALSE
execute_cmd.c,74,args,var,execute_cmd.c,419,['general'],['general'],general,FALSE
execute_cmd.c,74,env,var,execute_cmd.c,427,['general'],['general'],general,FALSE
execute_cmd.c,74,showing_function_line,var,execute_cmd.c,443,['general'],['general'],general,FALSE
execute_cmd.c,74,currently_executing_command,var,execute_cmd.c,426,['general'],['general'],general,FALSE
execute_cmd.c,74,line_number,var,execute_cmd.c,435,['general'],['general'],general,FALSE
execute_cmd.c,74,exec_redirection_undo_list,var,execute_cmd.c,429,['general'],['general'],general,FALSE
execute_cmd.c,74,fd,var,execute_cmd.c,431,['general'],['general'],general,FALSE
execute_cmd.c,74,errno,var,execute_cmd.c,428,['general'],['general'],general,FALSE
execute_cmd.c,74,parse_and_execute_level,var,execute_cmd.c,436,['general'],['general'],general,FALSE
execute_cmd.c,74,return_catch_flag,var,execute_cmd.c,440,['general'],['general'],general,FALSE
execute_cmd.c,74,funcnest,var,execute_cmd.c,434,['general'],['general'],general,FALSE
execute_cmd.c,74,executing_list,var,execute_cmd.c,430,['general'],['general'],general,FALSE
execute_cmd.c,74,execute_command,functionproto,execute_cmd.c,416,['general'],['general'],general,FALSE
execute_cmd.c,74,execute_subshell_builtin_or_function,functionproto,execute_cmd.c,417,['general'],['general'],general,FALSE
execute_cmd.h,75,dispose_exec_redirects,functionproto,execute_cmd.h,451,['general'],['general'],general,FALSE
execute_cmd.c,74,setup_async_signals,functionimpl,execute_cmd.c,414,['general'],['general'],general,FALSE
execute_cmd.h,75,setup_async_signals,functionproto,execute_cmd.h,454,['general'],['general'],general,FALSE
lib/intl/dcigettext.c,118,dcigettext,file,lib/intl/dcigettext.c,989,['libintl'],['libintl'],libintl,FALSE
lib/intl/eval-plural.h,122,eval-plural,file,lib/intl/eval-plural.h,1016,['libintl'],['libintl'],libintl,FALSE
variables.c,339,rest_of_args,var,variables.c,3605,['general'],['general'],general,FALSE
lib/intl/dcigettext.c,118,_nl_default_default_domain,var,lib/intl/dcigettext.c,994,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,domain,var,lib/intl/dcigettext.c,999,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,n,var,lib/intl/dcigettext.c,1000,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,translation,var,lib/intl/dcigettext.c,1002,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,translation_len,var,lib/intl/dcigettext.c,1003,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,category,var,lib/intl/dcigettext.c,996,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,categoryname,var,lib/intl/dcigettext.c,997,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,dest,var,lib/intl/dcigettext.c,998,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,src,var,lib/intl/dcigettext.c,1001,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,block_list,type,lib/intl/dcigettext.c,992,['libintl'],['libintl'],libintl,FALSE
input.h,103,save_token_state,functionproto,input.h,763,['general'],['general'],general,FALSE
input.h,103,restore_token_state,functionproto,input.h,762,['general'],['general'],general,FALSE
jobs.h,105,getpid,functionproto,jobs.h,918,['job_control'],['job_control'],job_control,FALSE
lib/sh/wcswidth.c,282,wcswidth,file,lib/sh/wcswidth.c,2526,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,zread,file,lib/sh/zread.c,2533,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,fd,var,lib/sh/zread.c,2538,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,buf,var,lib/sh/zread.c,2536,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,len,var,lib/sh/zread.c,2539,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,cp,var,lib/sh/zread.c,2537,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,zreset,functionimpl,lib/sh/zread.c,2534,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,lind,var,lib/sh/zread.c,2540,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,lused,var,lib/sh/zread.c,2541,['libsh'],['libsh'],libsh,FALSE
lib/sh/zread.c,287,zread,functionproto,lib/sh/zread.c,2535,['libsh'],['libsh'],libsh,FALSE
flags.h,81,flags_alist,type,flags.h,629,['general'],['general'],general,FALSE
lib/readline/tilde.c,212,sh_get_env_value,functionproto,lib/readline/tilde.c,2145,['libreadline'],['libreadline'],libreadline,FALSE
subst.h,323,list_rest_of_args,functionproto,subst.h,3110,['general'],['general'],general,FALSE
subst.h,323,number_of_args,functionproto,subst.h,3111,['general'],['general'],general,FALSE
subst.c,322,getifs,functionimpl,subst.c,2999,['general'],['general'],general,FALSE
subst.h,323,getifs,functionproto,subst.h,3109,['general'],['general'],general,FALSE
subst.c,322,substr,var,subst.c,3095,['general'],['general'],general,FALSE
subst.c,322,string,var,subst.c,3092,['general'],['general'],general,FALSE
subst.c,322,sindex,var,subst.c,3088,['general'],['general'],general,FALSE
subst.c,322,charlist,var,subst.c,3029,['general'],['general'],general,FALSE
subst.c,322,flags,var,subst.c,3046,['general'],['general'],general,FALSE
subst.c,322,stripdq,var,subst.c,3094,['general'],['general'],general,FALSE
subst.c,322,slen,var,subst.c,3089,['general'],['general'],general,FALSE
subst.c,322,sind,var,subst.c,3087,['general'],['general'],general,FALSE
subst.c,322,xflags,var,subst.c,3106,['general'],['general'],general,FALSE
subst.c,322,opener,var,subst.c,3067,['general'],['general'],general,FALSE
subst.c,322,alt_opener,var,subst.c,3026,['general'],['general'],general,FALSE
subst.c,322,closer,var,subst.c,3030,['general'],['general'],general,FALSE
subst.c,322,quoted,var,subst.c,3078,['general'],['general'],general,FALSE
subst.c,322,start,var,subst.c,3091,['general'],['general'],general,FALSE
subst.c,322,delims,var,subst.c,3033,['general'],['general'],general,FALSE
subst.c,322,list,var,subst.c,3059,['general'],['general'],general,FALSE
subst.c,322,pchar,var,subst.c,3074,['general'],['general'],general,FALSE
subst.c,322,separators,var,subst.c,3086,['general'],['general'],general,FALSE
subst.c,322,stringp,var,subst.c,3093,['general'],['general'],general,FALSE
subst.c,322,endptr,var,subst.c,3040,['general'],['general'],general,FALSE
subst.c,322,saw_escape,var,subst.c,3085,['general'],['general'],general,FALSE
subst.c,322,end,var,subst.c,3039,['general'],['general'],general,FALSE
subst.c,322,func,var,subst.c,3047,['general'],['general'],general,FALSE
subst.c,322,w,var,subst.c,3104,['general'],['general'],general,FALSE
subst.c,322,q,var,subst.c,3076,['general'],['general'],general,FALSE
subst.c,322,i,var,subst.c,3051,['general'],['general'],general,FALSE
subst.c,322,c,var,subst.c,3028,['general'],['general'],general,FALSE
subst.c,322,e,var,subst.c,3035,['general'],['general'],general,FALSE
subst.c,322,wflags,var,subst.c,3105,['general'],['general'],general,FALSE
subst.c,322,dollar_at_p,var,subst.c,3034,['general'],['general'],general,FALSE
subst.c,322,has_dollar_at,var,subst.c,3049,['general'],['general'],general,FALSE
subst.c,322,param,var,subst.c,3068,['general'],['general'],general,FALSE
subst.c,322,pattern,var,subst.c,3073,['general'],['general'],general,FALSE
subst.c,322,op,var,subst.c,3066,['general'],['general'],general,FALSE
subst.c,322,pat,var,subst.c,3069,['general'],['general'],general,FALSE
subst.c,322,mtype,var,subst.c,3063,['general'],['general'],general,FALSE
subst.c,322,sp,var,subst.c,3090,['general'],['general'],general,FALSE
subst.c,322,ep,var,subst.c,3041,['general'],['general'],general,FALSE
subst.c,322,value,var,subst.c,3099,['general'],['general'],general,FALSE
subst.c,322,expandpat,var,subst.c,3044,['general'],['general'],general,FALSE
subst.c,322,patspec,var,subst.c,3070,['general'],['general'],general,FALSE
subst.c,322,itype,var,subst.c,3058,['general'],['general'],general,FALSE
subst.c,322,varname,var,subst.c,3101,['general'],['general'],general,FALSE
subst.c,322,ind,var,subst.c,3054,['general'],['general'],general,FALSE
subst.c,322,patstr,var,subst.c,3071,['general'],['general'],general,FALSE
subst.c,322,rtype,var,subst.c,3083,['general'],['general'],general,FALSE
subst.c,322,fd,var,subst.c,3045,['general'],['general'],general,FALSE
subst.c,322,rflag,var,subst.c,3082,['general'],['general'],general,FALSE
subst.c,322,name,var,subst.c,3065,['general'],['general'],general,FALSE
subst.c,322,quoted_dollar_atp,var,subst.c,3080,['general'],['general'],general,FALSE
subst.c,322,contains_dollar_at,var,subst.c,3031,['general'],['general'],general,FALSE
subst.c,322,var_is_special,var,subst.c,3100,['general'],['general'],general,FALSE
subst.c,322,pflags,var,subst.c,3075,['general'],['general'],general,FALSE
subst.c,322,indp,var,subst.c,3056,['general'],['general'],general,FALSE
subst.c,322,qdollaratp,var,subst.c,3077,['general'],['general'],general,FALSE
subst.c,322,hasdollarat,var,subst.c,3050,['general'],['general'],general,FALSE
subst.c,322,delim,var,subst.c,3032,['general'],['general'],general,FALSE
subst.c,322,v,var,subst.c,3097,['general'],['general'],general,FALSE
subst.c,322,vtype,var,subst.c,3103,['general'],['general'],general,FALSE
subst.c,322,e1p,var,subst.c,3036,['general'],['general'],general,FALSE
subst.c,322,e2p,var,subst.c,3037,['general'],['general'],general,FALSE
subst.c,322,varp,var,subst.c,3102,['general'],['general'],general,FALSE
subst.c,322,valp,var,subst.c,3098,['general'],['general'],general,FALSE
subst.c,322,s,var,subst.c,3084,['general'],['general'],general,FALSE
subst.c,322,rep,var,subst.c,3081,['general'],['general'],general,FALSE
subst.c,322,mflags,var,subst.c,3060,['general'],['general'],general,FALSE
subst.c,322,patsub,var,subst.c,3072,['general'],['general'],general,FALSE
subst.c,322,modop,var,subst.c,3061,['general'],['general'],general,FALSE
subst.c,322,modspec,var,subst.c,3062,['general'],['general'],general,FALSE
subst.c,322,indexp,var,subst.c,3055,['general'],['general'],general,FALSE
subst.c,322,expanded_something,var,subst.c,3043,['general'],['general'],general,FALSE
subst.c,322,quoted_dollar_at_p,var,subst.c,3079,['general'],['general'],general,FALSE
subst.c,322,had_quoted_null_p,var,subst.c,3048,['general'],['general'],general,FALSE
subst.c,322,isexp,var,subst.c,3057,['general'],['general'],general,FALSE
subst.c,322,ifs_chars,var,subst.c,3052,['general'],['general'],general,FALSE
subst.c,322,tlist,var,subst.c,3096,['general'],['general'],general,FALSE
subst.c,322,eflags,var,subst.c,3038,['general'],['general'],general,FALSE
subst.c,322,args,var,subst.c,3027,['general'],['general'],general,FALSE
subst.c,322,n,var,subst.c,3064,['general'],['general'],general,FALSE
subst.c,322,ifs_value,var,subst.c,3053,['general'],['general'],general,FALSE
subst.c,322,quoted_strchr,functionproto,subst.c,3018,['general'],['general'],general,FALSE
subst.c,322,unquoted_member,functionproto,subst.c,3024,['general'],['general'],general,FALSE
subst.c,322,skip_single_quoted,functionproto,subst.c,3022,['general'],['general'],general,FALSE
subst.c,322,skip_matched_pair,functionproto,subst.c,3021,['general'],['general'],general,FALSE
subst.c,322,string_list_internal,functionproto,subst.c,3023,['general'],['general'],general,FALSE
subst.c,322,get_dollar_var_value,functionproto,subst.c,3009,['general'],['general'],general,FALSE
lib/readline/display.c,164,rl_redisplay,functionimpl,lib/readline/display.c,1413,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,rl_on_new_line_with_prompt,functionimpl,lib/readline/display.c,1412,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/terminal.c,210,_rl_init_terminal_io,functionproto,lib/readline/terminal.c,2085,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/terminal.c,210,_rl_term_autowrap,var,lib/readline/terminal.c,2098,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/terminal.c,210,_rl_screenchars,var,lib/readline/terminal.c,2092,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/terminal.c,210,_rl_screenheight,var,lib/readline/terminal.c,2093,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/terminal.c,210,_rl_enable_meta,var,lib/readline/terminal.c,2091,['libreadline'],['libreadline'],libreadline,FALSE
shell.h,316,rest_of_args,var,shell.h,2932,['general'],['general'],general,FALSE
lib/readline/histexpand.c,174,subst_rhs_len,var,lib/readline/histexpand.c,1591,"['libreadline', 'libhistory']","['libreadline', 'libhistory']",libhistory,TRUE
lib/readline/display.c,164,display,file,lib/readline/display.c,1401,['libreadline'],['libreadline'],libreadline,FALSE
lib/sh/spell.c,255,spell,file,lib/sh/spell.c,2405,['libsh'],['libsh'],libsh,FALSE
lib/sh/zmapfd.c,286,zmapfd,file,lib/sh/zmapfd.c,2532,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,lstat,var,lib/sh/getcwd.c,2273,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,buf,var,lib/sh/getcwd.c,2261,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,size,var,lib/sh/getcwd.c,2285,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,errno,var,lib/sh/getcwd.c,2271,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,pathsize,var,lib/sh/getcwd.c,2280,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,path,var,lib/sh/getcwd.c,2277,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,pathp,var,lib/sh/getcwd.c,2279,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,pathbuf,var,lib/sh/getcwd.c,2278,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,st,var,lib/sh/getcwd.c,2287,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,thisdev,var,lib/sh/getcwd.c,2288,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,thisino,var,lib/sh/getcwd.c,2289,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,rootdev,var,lib/sh/getcwd.c,2281,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,rootino,var,lib/sh/getcwd.c,2282,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,saved_errno,var,lib/sh/getcwd.c,2284,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,dotsize,var,lib/sh/getcwd.c,2269,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,dots,var,lib/sh/getcwd.c,2268,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,dotp,var,lib/sh/getcwd.c,2267,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,dotlist,var,lib/sh/getcwd.c,2266,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,dotdev,var,lib/sh/getcwd.c,2264,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,dotino,var,lib/sh/getcwd.c,2265,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,mount_point,var,lib/sh/getcwd.c,2274,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,dirstream,var,lib/sh/getcwd.c,2263,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,d,var,lib/sh/getcwd.c,2262,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,namlen,var,lib/sh/getcwd.c,2276,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,name,var,lib/sh/getcwd.c,2275,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,save,var,lib/sh/getcwd.c,2283,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,space,var,lib/sh/getcwd.c,2286,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,len,var,lib/sh/getcwd.c,2272,['libsh'],['libsh'],libsh,FALSE
lib/sh/getcwd.c,231,e,var,lib/sh/getcwd.c,2270,['libsh'],['libsh'],libsh,FALSE
make_cmd.h,301,make_word_list,functionproto,make_cmd.h,2728,['general'],['general'],general,FALSE
make_cmd.h,301,make_bare_word,functionproto,make_cmd.h,2713,['general'],['general'],general,FALSE
lib/readline/display.c,164,init_line_structures,functionproto,lib/readline/display.c,1421,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,rl_on_new_line,functionimpl,lib/readline/display.c,1411,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,cr,functionimpl,lib/readline/display.c,1408,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,_rl_col_width,functionproto,lib/readline/display.c,1418,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,update_line,functionproto,lib/readline/display.c,1424,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,_rl_clear_to_eol,functionproto,lib/readline/display.c,1417,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,_rl_move_vert,functionproto,lib/readline/display.c,1420,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,_rl_move_cursor_relative,functionproto,lib/readline/display.c,1419,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,rl_forced_update_display,functionimpl,lib/readline/display.c,1410,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/display.c,164,rl_clear_message,functionimpl,lib/readline/display.c,1409,['libreadline'],['libreadline'],libreadline,FALSE
