File,ID,Member_Name,Member_Type,Entity,Member_ID,Module,Module_List,Duplicated
core/common/src/devmgr_service_start.c,10,devMgrSvc,var,core/common/src/devmgr_service_start.c,201,common,['common'],False
core/common/src/devmgr_service_start.c,10,ret,var,core/common/src/devmgr_service_start.c,209,common,['common'],False
core/common/src/devmgr_service_start.c,10,code,var,core/common/src/devmgr_service_start.c,199,common,['common'],False
core/common/src/devmgr_service_start.c,10,svcName,var,core/common/src/devmgr_service_start.c,210,common,['common'],False
core/common/src/devmgr_service_start.c,10,callback,var,core/common/src/devmgr_service_start.c,198,common,['common'],False
core/common/src/devmgr_service_start.c,10,DeviceManagerSetQuickLoad,functionimpl,core/common/src/devmgr_service_start.c,194,common,['common'],False
core/common/src/devmgr_service_start.c,10,g_isQuickLoad,var,core/common/src/devmgr_service_start.c,204,common,['common'],False
core/common/src/devmgr_service_start.c,10,loadFlag,var,core/common/src/devmgr_service_start.c,207,common,['common'],False
core/common/src/devmgr_service_start.c,10,instance,var,core/common/src/devmgr_service_start.c,205,common,['common'],False
core/common/src/devmgr_service_start.c,10,ioService,var,core/common/src/devmgr_service_start.c,206,common,['common'],False
core/common/src/devmgr_service_start.c,10,dispatcher,var,core/common/src/devmgr_service_start.c,203,common,['common'],False
include/osal/osal_firmware.h,107,osal_firmware,file,include/osal/osal_firmware.h,1370,osal,['osal'],False
core/host/include/hdf_device_object.h,19,HdfDeviceObjectAlloc,functionproto,core/host/include/hdf_device_object.h,351,kernal_host,['kernal_host'],False
core/host/include/hdf_device_object.h,19,HdfDeviceObjectRegister,functionproto,core/host/include/hdf_device_object.h,355,kernal_host,['kernal_host'],False
core/host/include/hdf_device_object.h,19,HdfDeviceObjectRelease,functionproto,core/host/include/hdf_device_object.h,356,kernal_host,['kernal_host'],False
core/host/include/hdf_device_object.h,19,HdfDeviceObjectPublishService,functionproto,core/host/include/hdf_device_object.h,354,kernal_host,['kernal_host'],False
core/adapter/syscall/include/hdf_syscall_adapter.h,0,HdfDevListenerThreadStatus,type,core/adapter/syscall/include/hdf_syscall_adapter.h,2,convertor,['convertor'],False
core/host/src/hdf_device_object.c,33,HdfDeviceObjectAlloc,functionimpl,core/host/src/hdf_device_object.c,526,kernal_host,['kernal_host'],False
core/host/src/hdf_device_object.c,33,HdfDeviceObjectRegister,functionimpl,core/host/src/hdf_device_object.c,530,kernal_host,['kernal_host'],False
core/host/src/hdf_device_object.c,33,HdfDeviceObjectRelease,functionimpl,core/host/src/hdf_device_object.c,531,kernal_host,['kernal_host'],False
core/host/src/hdf_device_object.c,33,HdfDeviceObjectPublishService,functionimpl,core/host/src/hdf_device_object.c,529,kernal_host,['kernal_host'],False
include/core/hdf_io_service_if.h,97,HdfIoServiceRecycle,functionproto,include/core/hdf_io_service_if.h,1255,common,['common'],False
include/wifi/hdf_wifi_product.h,149,HdfWlanAddDevice,functionproto,include/wifi/hdf_wifi_product.h,1890,network,['network'],False
include/wifi/hdf_wifi_product.h,149,HdfWlanInitProduct,functionproto,include/wifi/hdf_wifi_product.h,1894,network,['network'],False
include/wifi/hdf_wlan_power_manager.h,151,HdfWlanCreatePowerManager,functionproto,include/wifi/hdf_wlan_power_manager.h,1907,network,['network'],False
include/wifi/hdf_wlan_power_manager.h,151,PowerManager,type,include/wifi/hdf_wlan_power_manager.h,1908,network,['network'],False
include/wifi/hdf_wlan_reset_manager.h,152,HdfWlanCreateResetManager,functionproto,include/wifi/hdf_wlan_reset_manager.h,1911,network,['network'],False
include/wifi/hdf_wlan_reset_manager.h,152,ResetManager,type,include/wifi/hdf_wlan_reset_manager.h,1912,network,['network'],False
include/wifi/hdf_wlan_chipdriver_manager.h,150,HdfWlanGetChipDriverMgr,functionproto,include/wifi/hdf_wlan_chipdriver_manager.h,1901,network,['network'],False
include/wifi/hdf_wlan_chipdriver_manager.h,150,HdfChipDriverFactory,type,include/wifi/hdf_wlan_chipdriver_manager.h,1902,network,['network'],False
include/wifi/hdf_wlan_chipdriver_manager.h,150,HdfChipDriverManager,type,include/wifi/hdf_wlan_chipdriver_manager.h,1903,network,['network'],False
core/shared/src/hdf_io_service.c,82,HdfIoServiceRecycle,functionimpl,core/shared/src/hdf_io_service.c,1104,common,['common'],False
include/osal/osal_thread.h,114,OsalThreadBind,functionproto,include/osal/osal_thread.h,1419,osal,['osal'],False
include/osal/osal_thread.h,114,OsalThreadSuspend,functionproto,include/osal/osal_thread.h,1424,osal,['osal'],False
include/osal/osal_thread.h,114,OsalThreadResume,functionproto,include/osal/osal_thread.h,1422,osal,['osal'],False
include/osal/osal_thread.h,114,,type,include/osal/osal_thread.h,1425,osal,['osal'],False
include/osal/osal_sem.h,112,OsalSemWait,functionproto,include/osal/osal_sem.h,1405,osal,['osal'],False
core/host/src/hdf_power_manager.c,37,hdf_power_manager,file,core/host/src/hdf_power_manager.c,610,kernal_host,['kernal_host'],False
core/manager/src/devsvc_manager.c,53,DevSvcManagerSearchService,functionimpl,core/manager/src/devsvc_manager.c,810,manager,['manager'],False
core/manager/src/devsvc_manager.c,53,DevSvcManagerRegsterServListener,functionimpl,core/manager/src/devsvc_manager.c,807,manager,['manager'],False
core/manager/src/devsvc_manager.c,53,DevSvcManagerUnregsterServListener,functionimpl,core/manager/src/devsvc_manager.c,813,manager,['manager'],False
include/platform/spi_if.h,136,SpiOpen,functionproto,include/platform/spi_if.h,1710,platform,['platform'],False
include/platform/spi_if.h,136,SpiClose,functionproto,include/platform/spi_if.h,1708,platform,['platform'],False
include/platform/spi_if.h,136,SpiSetCfg,functionproto,include/platform/spi_if.h,1712,platform,['platform'],False
include/platform/spi_if.h,136,SpiTransfer,functionproto,include/platform/spi_if.h,1713,platform,['platform'],False
include/platform/spi_if.h,136,SpiWrite,functionproto,include/platform/spi_if.h,1714,platform,['platform'],False
include/platform/spi_if.h,136,SpiRead,functionproto,include/platform/spi_if.h,1711,platform,['platform'],False
include/platform/spi_if.h,136,SpiGetCfg,functionproto,include/platform/spi_if.h,1709,platform,['platform'],False
include/platform/spi_if.h,136,SpiDevInfo,type,include/platform/spi_if.h,1716,platform,['platform'],False
core/shared/include/hdf_service_record.h,75,DevSvcRecord,type,core/shared/include/hdf_service_record.h,1063,common,['common'],False
core/shared/src/hdf_service_record.c,84,hdf_service_record,file,core/shared/src/hdf_service_record.c,1115,common,['common'],False
core/shared/include/hdf_service_record.h,75,hdf_service_record,file,core/shared/include/hdf_service_record.h,1060,common,['common'],False
core/shared/include/hdf_service_record.h,75,DevSvcRecordNewInstance,functionproto,core/shared/include/hdf_service_record.h,1062,common,['common'],False
core/shared/include/hdf_service_record.h,75,DevSvcRecordFreeInstance,functionproto,core/shared/include/hdf_service_record.h,1061,common,['common'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,HdfDevEventListenTask,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,26,convertor,['convertor'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,HdfDevListenerThreadDoInit,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,29,convertor,['convertor'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,HdfDevListenerThreadStart,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,33,convertor,['convertor'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,HdfDevListenerThreadFree,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,30,convertor,['convertor'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,hdf_syscall_adapter,file,core/adapter/syscall/src/hdf_syscall_adapter.c,14,convertor,['convertor'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,HdfDevListenerThreadDestroy,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,28,convertor,['convertor'],False
include/osal/osal_time.h,115,OsalUSleep,functionproto,include/osal/osal_time.h,1437,osal,['osal'],False
core/shared/src/hdf_service_record.c,84,inst,var,core/shared/src/hdf_service_record.c,1118,common,['common'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,AssignPfds,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,16,convertor,['convertor'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,GetValidPfdIndexLocked,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,18,convertor,['convertor'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,HdfDevListenerThreadObtain,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,32,convertor,['convertor'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,HdfIoServiceGroupThreadStart,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,45,convertor,['convertor'],False
include/net/net_device.h,102,NetDeviceGetInstByName,functionproto,include/net/net_device.h,1324,network,['network'],False
include/wifi/hdf_ibus_intf.h,147,hdf_ibus_intf,file,include/wifi/hdf_ibus_intf.h,1846,network,['network'],False
include/utils/hdf_dlist.h,143,DlistGetCount,functionimpl,include/utils/hdf_dlist.h,1772,utils,['utils'],False
core/adapter/syscall/src/hdf_syscall_adapter.c,2,HaveOnlyOneElement,functionimpl,core/adapter/syscall/src/hdf_syscall_adapter.c,19,convertor,['convertor'],False
include/utils/hdf_sbuf.h,145,HdfSbufBind,functionproto,include/utils/hdf_sbuf.h,1781,utils,['utils'],False
include/utils/hdf_sbuf.h,145,HdfSbufSetDataSize,functionproto,include/utils/hdf_sbuf.h,1808,utils,['utils'],False
include/utils/hdf_sbuf.h,145,HdfSbufGetData,functionproto,include/utils/hdf_sbuf.h,1785,utils,['utils'],False
include/utils/hdf_sbuf.h,145,HdfSbufGetCapacity,functionproto,include/utils/hdf_sbuf.h,1784,utils,['utils'],False
include/utils/hdf_sbuf.h,145,HdfSbufGetDataSize,functionproto,include/utils/hdf_sbuf.h,1786,utils,['utils'],False
core/manager/include/devhost_service_clnt.h,41,DevHostServiceClntNewInstance,functionproto,core/manager/include/devhost_service_clnt.h,673,manager,['manager'],False
core/manager/include/devhost_service_clnt.h,41,DevHostServiceClntInstallDriver,functionproto,core/manager/include/devhost_service_clnt.h,672,manager,['manager'],False
core/manager/include/devhost_service_clnt.h,41,DevHostServiceClntFreeInstance,functionproto,core/manager/include/devhost_service_clnt.h,671,manager,['manager'],False
core/manager/include/devhost_service_clnt.h,41,DevHostServiceClntDelete,functionproto,core/manager/include/devhost_service_clnt.h,670,manager,['manager'],False
include/wifi/hdf_wlan_power_manager.h,151,,functionproto,include/wifi/hdf_wlan_power_manager.h,1906,network,['network'],False
core/manager/src/servstat_listener_holder.c,59,KServStatListenerHolderRecycle,functionimpl,core/manager/src/servstat_listener_holder.c,917,manager,['manager'],False
include/platform/regulator_if.h,132,regulator_if,file,include/platform/regulator_if.h,1644,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorOpen,functionproto,include/platform/regulator_if.h,1652,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorClose,functionproto,include/platform/regulator_if.h,1645,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorEnable,functionproto,include/platform/regulator_if.h,1647,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorDisable,functionproto,include/platform/regulator_if.h,1646,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorForceDisable,functionproto,include/platform/regulator_if.h,1648,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorSetVoltage,functionproto,include/platform/regulator_if.h,1654,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorGetVoltage,functionproto,include/platform/regulator_if.h,1651,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorSetCurrent,functionproto,include/platform/regulator_if.h,1653,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorGetCurrent,functionproto,include/platform/regulator_if.h,1649,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorGetStatus,functionproto,include/platform/regulator_if.h,1650,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorStatus,type,include/platform/regulator_if.h,1656,platform,['platform'],False
include/platform/regulator_if.h,132,RegulatorChangeMode,type,include/platform/regulator_if.h,1655,platform,['platform'],False
core/host/src/hdf_device_object.c,33,HdfDeviceSetClass,functionimpl,core/host/src/hdf_device_object.c,537,kernal_host,['kernal_host'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceCreate,functionimpl,core/manager/src/devmgr_service.c,749,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceRelease,functionimpl,core/manager/src/devmgr_service.c,757,manager,['manager'],False
include/utils/hdf_sbuf.h,145,HdfSbufReadUint8,functionproto,include/utils/hdf_sbuf.h,1805,utils,['utils'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceDynamicDevInfoFound,functionimpl,core/manager/src/devmgr_service.c,751,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceFindDeviceHost,functionimpl,core/manager/src/devmgr_service.c,752,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServicePowerStateChange,functionimpl,core/manager/src/devmgr_service.c,756,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceAttachDeviceHost,functionimpl,core/manager/src/devmgr_service.c,747,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceStartDeviceHost,functionimpl,core/manager/src/devmgr_service.c,758,manager,['manager'],False
core/manager/src/devmgr_service.c,52,devmgr_service,file,core/manager/src/devmgr_service.c,745,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceStartHostProcess,functionimpl,core/manager/src/devmgr_service.c,760,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceLoadDevice,functionimpl,core/manager/src/devmgr_service.c,754,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceStopHost,functionimpl,core/manager/src/devmgr_service.c,762,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceUnloadDevice,functionimpl,core/manager/src/devmgr_service.c,763,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceAttachDevice,functionimpl,core/manager/src/devmgr_service.c,746,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceDetachDevice,functionimpl,core/manager/src/devmgr_service.c,750,manager,['manager'],False
core/manager/src/devmgr_service.c,52,HdfSListHostSearchDeviceTokenComparer,functionimpl,core/manager/src/devmgr_service.c,764,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceStartDeviceHosts,functionimpl,core/manager/src/devmgr_service.c,759,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceStartService,functionimpl,core/manager/src/devmgr_service.c,761,manager,['manager'],False
core/manager/src/devmgr_service.c,52,DevmgrServiceConstruct,functionimpl,core/manager/src/devmgr_service.c,748,manager,['manager'],False
core/manager/include/devmgr_service.h,43,DevmgrServiceStartService,functionproto,core/manager/include/devmgr_service.h,686,manager,['manager'],False
core/manager/include/devmgr_service.h,43,DevmgrServiceConstruct,functionproto,core/manager/include/devmgr_service.h,681,manager,['manager'],False
core/manager/include/devmgr_service.h,43,DevmgrServiceCreate,functionproto,core/manager/include/devmgr_service.h,682,manager,['manager'],False
core/manager/include/devmgr_service.h,43,DevmgrServiceRelease,functionproto,core/manager/include/devmgr_service.h,685,manager,['manager'],False
core/manager/include/devsvc_manager.h,45,DevSvcManagerStartService,functionproto,core/manager/include/devsvc_manager.h,705,manager,['manager'],False
core/manager/src/devhost_service_clnt.c,50,DevHostServiceClntInstallDriver,functionimpl,core/manager/src/devhost_service_clnt.c,728,manager,['manager'],False
core/manager/src/devhost_service_clnt.c,50,DevHostServiceClntNewInstance,functionimpl,core/manager/src/devhost_service_clnt.c,729,manager,['manager'],False
core/manager/src/devhost_service_clnt.c,50,DevHostServiceClntFreeInstance,functionimpl,core/manager/src/devhost_service_clnt.c,727,manager,['manager'],False
core/manager/src/devhost_service_clnt.c,50,DevHostServiceClntDelete,functionimpl,core/manager/src/devhost_service_clnt.c,726,manager,['manager'],False
core/manager/src/devmgr_service.c,52,devMgrSvc,var,core/manager/src/devmgr_service.c,765,manager,['manager'],False
core/manager/src/devmgr_service.c,52,itDeviceInfo,var,core/manager/src/devmgr_service.c,785,manager,['manager'],False
core/manager/src/devmgr_service.c,52,hostClnt,var,core/manager/src/devmgr_service.c,776,manager,['manager'],False
core/manager/src/devmgr_service.c,52,deviceInfo,var,core/manager/src/devmgr_service.c,767,manager,['manager'],False
core/manager/src/devmgr_service.c,52,svcName,var,core/manager/src/devmgr_service.c,791,manager,['manager'],False
core/manager/src/devmgr_service.c,52,targetDeviceInfo,var,core/manager/src/devmgr_service.c,793,manager,['manager'],False
core/manager/src/devmgr_service.c,52,targetHostClnt,var,core/manager/src/devmgr_service.c,794,manager,['manager'],False
core/manager/src/devmgr_service.c,52,installer,var,core/manager/src/devmgr_service.c,781,manager,['manager'],False
core/manager/src/devmgr_service.c,52,dynamic,var,core/manager/src/devmgr_service.c,773,manager,['manager'],False
core/manager/src/devmgr_service.c,52,sync,var,core/manager/src/devmgr_service.c,792,manager,['manager'],False
core/manager/src/devmgr_service.c,52,waitCount,var,core/manager/src/devmgr_service.c,798,manager,['manager'],False
core/manager/src/devmgr_service.c,52,serviceName,var,core/manager/src/devmgr_service.c,790,manager,['manager'],False
core/manager/src/devmgr_service.c,52,ret,var,core/manager/src/devmgr_service.c,789,manager,['manager'],False
core/manager/src/devmgr_service.c,52,inst,var,core/manager/src/devmgr_service.c,780,manager,['manager'],False
core/manager/src/devmgr_service.c,52,dmService,var,core/manager/src/devmgr_service.c,772,manager,['manager'],False
core/manager/src/devmgr_service.c,52,hostId,var,core/manager/src/devmgr_service.c,777,manager,['manager'],False
core/manager/src/devmgr_service.c,52,tokenClnt,var,core/manager/src/devmgr_service.c,796,manager,['manager'],False
core/manager/src/devmgr_service.c,52,token,var,core/manager/src/devmgr_service.c,795,manager,['manager'],False
core/manager/src/devmgr_service.c,52,devid,var,core/manager/src/devmgr_service.c,768,manager,['manager'],False
core/manager/src/devmgr_service.c,52,tokenClntNode,var,core/manager/src/devmgr_service.c,797,manager,['manager'],False
core/manager/src/devmgr_service.c,52,hostService,var,core/manager/src/devmgr_service.c,779,manager,['manager'],False
core/manager/src/devmgr_service.c,52,hostAttr,var,core/manager/src/devmgr_service.c,774,manager,['manager'],False
core/manager/src/devmgr_service.c,52,devmgr,var,core/manager/src/devmgr_service.c,769,manager,['manager'],False
core/manager/src/devmgr_service.c,52,hostList,var,core/manager/src/devmgr_service.c,778,manager,['manager'],False
core/manager/src/devmgr_service.c,52,it,var,core/manager/src/devmgr_service.c,784,manager,['manager'],False
core/manager/src/devmgr_service.c,52,devmgrService,var,core/manager/src/devmgr_service.c,770,manager,['manager'],False
core/manager/src/devmgr_service.c,52,powerState,var,core/manager/src/devmgr_service.c,787,manager,['manager'],False
core/manager/src/devmgr_service.c,52,hostClient,var,core/manager/src/devmgr_service.c,775,manager,['manager'],False
core/manager/src/devmgr_service.c,52,result,var,core/manager/src/devmgr_service.c,788,manager,['manager'],False
core/manager/src/devmgr_service.c,52,devMgrSvcIf,var,core/manager/src/devmgr_service.c,766,manager,['manager'],False
core/manager/src/devmgr_service.c,52,isDevMgrServiceInit,var,core/manager/src/devmgr_service.c,783,manager,['manager'],False
core/manager/src/devmgr_service.c,52,devmgrServiceInstance,var,core/manager/src/devmgr_service.c,771,manager,['manager'],False
core/manager/src/devmgr_service.c,52,instance,var,core/manager/src/devmgr_service.c,782,manager,['manager'],False
core/manager/src/devmgr_service.c,52,object,var,core/manager/src/devmgr_service.c,786,manager,['manager'],False
core/manager/src/devsvc_manager.c,53,DevSvcManagerStartService,functionimpl,core/manager/src/devsvc_manager.c,811,manager,['manager'],False
core/manager/src/hdf_driver_installer.c,56,DriverInstallerGetInstance,functionimpl,core/manager/src/hdf_driver_installer.c,889,manager,['manager'],False
include/osal/osal_spinlock.h,113,OsalSpinLockIrq,functionproto,include/osal/osal_spinlock.h,1412,osal,['osal'],False
include/osal/osal_spinlock.h,113,OsalSpinUnlockIrq,functionproto,include/osal/osal_spinlock.h,1415,osal,['osal'],False
core/manager/src/servstat_listener_holder.c,59,g_holoderList,var,core/manager/src/servstat_listener_holder.c,926,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,holder,var,core/manager/src/servstat_listener_holder.c,927,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,status,var,core/manager/src/servstat_listener_holder.c,933,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,holderInst,var,core/manager/src/servstat_listener_holder.c,928,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,data,var,core/manager/src/servstat_listener_holder.c,925,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,listener,var,core/manager/src/servstat_listener_holder.c,932,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,client,var,core/manager/src/servstat_listener_holder.c,924,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,listenClass,var,core/manager/src/servstat_listener_holder.c,931,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,it,var,core/manager/src/servstat_listener_holder.c,930,manager,['manager'],False
core/manager/src/servstat_listener_holder.c,59,index,var,core/manager/src/servstat_listener_holder.c,929,manager,['manager'],False
core/shared/include/hdf_attribute_manager.h,69,HdfAttributeManagerGetHostList,functionproto,core/shared/include/hdf_attribute_manager.h,1015,common,['common'],False
core/shared/include/hdf_power_state.h,74,IsValidPowerState,functionimpl,core/shared/include/hdf_power_state.h,1057,common,['common'],False
core/shared/include/hdf_power_state.h,74,HdfPowerState,type,core/shared/include/hdf_power_state.h,1058,common,['common'],False
include/platform/hdmi_if.h,121,HdmiExtendedColorimetry,type,include/platform/hdmi_if.h,1499,platform,['platform'],False
include/platform/hdmi_if.h,121,HdmiColorimetry,type,include/platform/hdmi_if.h,1496,platform,['platform'],False
include/platform/hdmi_if.h,121,HdmiHdrColormetry,type,include/platform/hdmi_if.h,1501,platform,['platform'],False
core/shared/include/hdf_usb_pnp_manage.h,77,hdf_usb_pnp_manage,file,core/shared/include/hdf_usb_pnp_manage.h,1072,common,['common'],False
core/common/src/devlite_object_config.c,9,HdfObjectManagerGetCreators,functionimpl,core/common/src/devlite_object_config.c,187,common,['common'],False
include/wifi/wifi_module.h,155,,functionproto,include/wifi/wifi_module.h,1936,network,['network'],False
include/wifi/wifi_module.h,155,WifiFeatureList,type,include/wifi/wifi_module.h,1940,network,['network'],False
include/wifi/wifi_module.h,155,WifiModuleIface,type,include/wifi/wifi_module.h,1942,network,['network'],False
include/wifi/wifi_module_config.h,156,wifi_module_config,file,include/wifi/wifi_module_config.h,1943,network,['network'],False
include/wifi/wifi_module_config.h,156,WifiModuleConfig,type,include/wifi/wifi_module_config.h,1944,network,['network'],False
core/manager/include/devsvc_listener_holder.h,44,,functionproto,core/manager/include/devsvc_listener_holder.h,689,manager,['manager'],False
include/bluetooth/hdf_chip.h,94,CreateVirtualDevice,functionproto,include/bluetooth/hdf_chip.h,1190,network,['network'],False
include/bluetooth/hdf_chip.h,94,HdfVirtualDevice,type,include/bluetooth/hdf_chip.h,1200,network,['network'],False
include/bluetooth/hdf_chip.h,94,HdfPowerOnVirtualDevice,functionimpl,include/bluetooth/hdf_chip.h,1187,network,['network'],False
include/bluetooth/hdf_chip.h,94,device,var,include/bluetooth/hdf_chip.h,1201,network,['network'],False
include/bluetooth/hdf_chip.h,94,HdfPowerOffVirtualDevice,functionimpl,include/bluetooth/hdf_chip.h,1186,network,['network'],False
include/bluetooth/hdf_chip.h,94,ret,var,include/bluetooth/hdf_chip.h,1202,network,['network'],False
include/bluetooth/hdf_chip.h,94,,functionproto,include/bluetooth/hdf_chip.h,1189,network,['network'],False
include/bluetooth/hdf_chip.h,94,HdfPower,type,include/bluetooth/hdf_chip.h,1195,network,['network'],False
include/bluetooth/hdf_chip.h,94,ReleaseVirtualDevice,functionproto,include/bluetooth/hdf_chip.h,1191,network,['network'],False
include/bluetooth/hdf_chip.h,94,HdfPowerOps,type,include/bluetooth/hdf_chip.h,1196,network,['network'],False
include/bluetooth/hdf_chip.h,94,HdfResetOps,type,include/bluetooth/hdf_chip.h,1198,network,['network'],False
include/bluetooth/hdf_chip.h,94,,type,include/bluetooth/hdf_chip.h,1192,network,['network'],False
include/bluetooth/hdf_chip.h,94,HdfUartBus,type,include/bluetooth/hdf_chip.h,1199,network,['network'],False
include/bluetooth/hdf_chip.h,94,FunctionType,type,include/bluetooth/hdf_chip.h,1193,network,['network'],False
include/bluetooth/hdf_chip.h,94,HdfBus,type,include/bluetooth/hdf_chip.h,1194,network,['network'],False
include/bluetooth/hdf_chip_config.h,95,HdfChipConfig,type,include/bluetooth/hdf_chip_config.h,1210,network,['network'],False
core/shared/include/hdf_service_status.h,76,hdf_service_status,file,core/shared/include/hdf_service_status.h,1064,common,['common'],False
core/manager/src/hdf_driver_installer.c,56,hdf_driver_installer,file,core/manager/src/hdf_driver_installer.c,886,manager,['manager'],False
core/host/include/hdf_power_manager.h,24,HdfPmRequest,type,core/host/include/hdf_power_manager.h,395,kernal_host,['kernal_host'],False
core/common/include/manager/devmgr_service_start.h,6,devmgr_service_start,file,core/common/include/manager/devmgr_service_start.h,174,manager,['manager'],False
core/common/include/manager/devmgr_service_start.h,6,DeviceManagerSetQuickLoad,functionproto,core/common/include/manager/devmgr_service_start.h,176,manager,['manager'],False
core/common/include/manager/devmgr_service_start.h,6,DeviceManagerIsQuickLoad,functionproto,core/common/include/manager/devmgr_service_start.h,175,manager,['manager'],False
core/common/include/manager/devmgr_service_start.h,6,DeviceManagerStart,functionproto,core/common/include/manager/devmgr_service_start.h,177,manager,['manager'],False
core/common/include/manager/devmgr_service_start.h,6,DeviceManagerStartStep2,functionproto,core/common/include/manager/devmgr_service_start.h,178,manager,['manager'],False
include/wifi/hdf_wlan_chipdriver_manager.h,150,,functionproto,include/wifi/hdf_wlan_chipdriver_manager.h,1899,network,['network'],False
core/adapter/syscall/src/hdf_devmgr_adapter.c,1,hdf_devmgr_adapter,file,core/adapter/syscall/src/hdf_devmgr_adapter.c,5,convertor,['convertor'],False
core/adapter/syscall/src/hdf_devmgr_adapter.c,1,HdfLoadDriverByServiceName,functionimpl,core/adapter/syscall/src/hdf_devmgr_adapter.c,7,convertor,['convertor'],False
core/adapter/syscall/src/hdf_devmgr_adapter.c,1,HdfGetServiceNameByDeviceClass,functionimpl,core/adapter/syscall/src/hdf_devmgr_adapter.c,6,convertor,['convertor'],False
include/osal/osal_time.h,115,OsalDiffTime,functionproto,include/osal/osal_time.h,1430,osal,['osal'],False
include/osal/osal_time.h,115,OsalTimespec,alias,include/osal/osal_time.h,1428,osal,['osal'],False
include/wifi/hdf_wlan_power_manager.h,151,hdf_wlan_power_manager,file,include/wifi/hdf_wlan_power_manager.h,1905,network,['network'],False
include/wifi/hdf_wlan_reset_manager.h,152,hdf_wlan_reset_manager,file,include/wifi/hdf_wlan_reset_manager.h,1909,network,['network'],False
include/audio/audio_codec_if.h,89,audio_codec_if,file,include/audio/audio_codec_if.h,1158,audio,['audio'],False
include/platform/pin_if.h,129,PinPut,functionproto,include/platform/pin_if.h,1625,platform,['platform'],False
include/utils/hdf_dlist.h,143,DListMerge,functionimpl,include/utils/hdf_dlist.h,1770,utils,['utils'],False
include/audio/audio_dai_if.h,90,audio_dai_if,file,include/audio/audio_dai_if.h,1163,audio,['audio'],False
include/audio/audio_dsp_if.h,91,audio_dsp_if,file,include/audio/audio_dsp_if.h,1169,audio,['audio'],False
include/wifi/hdf_wlan_chipdriver_manager.h,150,ChipDriverMgrDeInit,functionproto,include/wifi/hdf_wlan_chipdriver_manager.h,1900,network,['network'],False
core/common/src/buildin_config_entry.c,8,buildin_config_entry,file,core/common/src/buildin_config_entry.c,184,common,['common'],False
